CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Customer Type,CountryRegion,CompanyName
17767,"Alonso, Joe",03-02-1975 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Calgary,Alberta,Person,Canada,
499,"Sun, Arturo",15-01-1974 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
502,"Chandra, Brandy",07-07-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
503,"Peterson, Jared",07-03-1975 00:00,S,M,40000,4,4,Partial College,Clerical,North America,Shawnee,British Columbia,Person,Canada,
1061,"Wedge, Andrew",16-04-1943 00:00,S,M,150000,1,3,Graduate Degree,Management,North America,Sooke,British Columbia,Person,Canada,
1087,"Clark, Emily",13-08-1947 00:00,S,F,60000,2,1,Bachelors,Management,North America,Royal Oak,British Columbia,Person,Canada,
1531,"Coleman, Isabel",26-05-1972 00:00,S,F,40000,4,4,Partial College,Clerical,North America,Shawnee,British Columbia,Person,Canada,
1711,"Evans, Dalton",19-06-1941 00:00,S,M,170000,2,3,Graduate Degree,Management,North America,Langley,British Columbia,Person,Canada,
2200,"Stewart, Timothy",25-06-1943 00:00,S,M,130000,2,3,Bachelors,Management,North America,Vancouver,British Columbia,Person,Canada,
2424,"Peterson, Alex",06-03-1964 00:00,S,M,80000,4,3,Bachelors,Management,North America,Sooke,British Columbia,Person,Canada,
2487,"Gomez, Rebekah",12-07-1937 00:00,S,F,130000,2,3,Bachelors,Management,North America,Cliffside,British Columbia,Person,Canada,
2702,"Scott, Haley",23-11-1974 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Newton,British Columbia,Person,Canada,
2707,"Peterson, Kaitlyn",16-06-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
3120,"Cooper, Paige",11-06-1967 00:00,S,F,110000,0,1,Graduate Degree,Management,North America,Langley,British Columbia,Person,Canada,
3724,"Smith, Andrew",26-04-1975 00:00,S,M,40000,4,4,Partial College,Clerical,North America,N. Vancouver,British Columbia,Person,Canada,
3868,"Richardson, Lauren",08-07-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Oak Bay,British Columbia,Person,Canada,
3872,"Hill, Timothy",11-04-1974 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Langley,British Columbia,Person,Canada,
3875,"Sanchez, Nicole",27-08-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
3876,"Foster, Alyssa",28-12-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Metchosin,British Columbia,Person,Canada,
4419,"Kelly, Angel",05-10-1968 00:00,S,M,90000,4,4,Bachelors,Management,North America,Port Hammond,British Columbia,Person,Canada,
4851,"Bradley, Rachel",08-10-1967 00:00,S,F,110000,0,1,Graduate Degree,Management,North America,Victoria,British Columbia,Person,Canada,
5010,"Martinez, Matthew",15-09-1939 00:00,S,M,170000,1,2,Graduate Degree,Management,North America,Vancouver,British Columbia,Person,Canada,
5013,"Cooper, Grace",01-08-1968 00:00,S,F,90000,4,4,Bachelors,Management,North America,Shawnee,British Columbia,Person,Canada,
5644,"Wilson, Fernando",19-07-1941 00:00,S,M,170000,1,2,Graduate Degree,Management,North America,Port Hammond,British Columbia,Person,Canada,
6117,"Nath, Alison",24-07-1974 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
6120,"Harris, Isabella",06-05-1975 00:00,S,F,40000,4,4,Partial College,Clerical,North America,Shawnee,British Columbia,Person,Canada,
6655,"Alexander, Caroline",03-11-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Westminster,British Columbia,Person,Canada,
6656,"Sánchez, Angela",02-05-1974 00:00,S,F,40000,3,3,Partial College,Clerical,North America,N. Vancouver,British Columbia,Person,Canada,
7638,"Sharma, Thomas",07-12-1975 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Metchosin,British Columbia,Person,Canada,
7642,"Garcia, Cameron",12-11-1975 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Cliffside,British Columbia,Person,Canada,
7643,"Thompson, Brianna",20-03-1975 00:00,S,F,40000,4,4,Partial College,Clerical,North America,Royal Oak,British Columbia,Person,Canada,
7786,"Rivera, Sara",05-11-1967 00:00,S,F,110000,0,1,Graduate Degree,Management,North America,Port Hammond,British Columbia,Person,Canada,
7789,"Thompson, Madison",02-03-1968 00:00,S,F,90000,4,4,Bachelors,Management,North America,N. Vancouver,British Columbia,Person,Canada,
8662,"Cox, Nathaniel",25-02-1968 00:00,S,M,90000,4,4,Bachelors,Management,North America,Metchosin,British Columbia,Person,Canada,
9076,"Allen, Aaron",18-05-1953 00:00,S,M,10000,2,1,High School,Manual,North America,Sooke,British Columbia,Person,Canada,
9737,"Howard, Alexandra",13-06-1975 00:00,S,F,40000,4,4,Partial College,Clerical,North America,Newton,British Columbia,Person,Canada,
10273,"Ward, Nicole",24-12-1968 00:00,S,F,90000,4,4,Bachelors,Management,North America,Port Hammond,British Columbia,Person,Canada,
10746,"Foster, Isabel",02-08-1964 00:00,S,F,80000,4,3,Bachelors,Management,North America,Langley,British Columbia,Person,Canada,
11051,"Bailey, Richard",18-02-1968 00:00,S,M,90000,4,4,Bachelors,Management,North America,Burnaby,British Columbia,Person,Canada,
12593,"Jackson, Joseph",22-09-1963 00:00,S,M,80000,4,3,Bachelors,Management,North America,Oak Bay,British Columbia,Person,Canada,
13387,"Walker, Isabella",12-05-1957 00:00,S,F,80000,2,1,Bachelors,Management,North America,Westminster,British Columbia,Person,Canada,
13662,"Jones, Madison",22-06-1947 00:00,S,F,70000,2,1,Bachelors,Management,North America,Haney,British Columbia,Person,Canada,
13747,"Russell, Ian",14-08-1957 00:00,S,M,20000,2,1,Partial High School,Clerical,North America,Langley,British Columbia,Person,Canada,
14158,"Miller, Destiny",16-02-1964 00:00,S,F,80000,4,3,Bachelors,Management,North America,Sooke,British Columbia,Person,Canada,
14874,"Sanders, Isaiah",14-05-1947 00:00,S,M,70000,2,1,Bachelors,Management,North America,Langley,British Columbia,Person,Canada,
15236,"Watson, Michelle",07-08-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Shawnee,British Columbia,Person,Canada,
15271,"Bailey, Hailey",08-03-1957 00:00,S,F,20000,2,1,Partial High School,Clerical,North America,Shawnee,British Columbia,Person,Canada,
16192,"Brown, David",13-09-1974 00:00,S,M,40000,3,3,Partial College,Clerical,North America,Newton,British Columbia,Person,Canada,
17576,"Gutierrez, Linda",04-09-1975 00:00,S,F,40000,3,3,Partial College,Clerical,North America,Burnaby,British Columbia,Person,Canada,
18002,"Nath, Carl",18-10-1947 00:00,S,M,70000,2,1,Bachelors,Management,North America,Cliffside,British Columbia,Person,Canada,
18214,"Luo, Jodi",06-10-1964 00:00,S,F,80000,4,3,Bachelors,Management,North America,Cliffside,British Columbia,Person,Canada,
648,"Wu, Randy",22-09-1969 00:00,S,M,40000,2,2,Bachelors,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
694,"Diaz, Hailey",24-09-1964 00:00,S,F,50000,4,4,Bachelors,Skilled Manual,North America,Haney,British Columbia,Person,Canada,
836,"Russell, Elijah",19-06-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,North America,Metchosin,British Columbia,Person,Canada,
923,"Davis, James",20-08-1968 00:00,S,M,90000,4,4,Partial College,Skilled Manual,North America,Victoria,British Columbia,Person,Canada,
1903,"Stewart, Julia",22-04-1969 00:00,S,F,50000,2,2,Bachelors,Skilled Manual,North America,Vancouver,British Columbia,Person,Canada,
1904,"Sandstone, John",02-10-1969 00:00,S,F,50000,2,2,Bachelors,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
1920,"Hill, Carlos",10-07-1967 00:00,S,M,70000,2,2,Bachelors,Skilled Manual,North America,Langford,British Columbia,Person,Canada,
1940,"Parker, Eduardo",02-04-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,North America,Shawnee,British Columbia,Person,Canada,
1971,"Powell, Angela",17-07-1960 00:00,S,F,40000,4,2,High School,Skilled Manual,North America,Vancouver,British Columbia,Person,Canada,
2909,"Diaz, Alyssa",20-07-1965 00:00,S,F,80000,3,3,Bachelors,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
2910,"Price, Riley",21-01-1965 00:00,S,F,80000,3,3,Bachelors,Skilled Manual,North America,Haney,British Columbia,Person,Canada,
2917,"Ward, Eduardo",28-11-1964 00:00,S,M,50000,4,4,Bachelors,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
2919,"Blanco, Armando",05-07-1964 00:00,S,M,50000,4,4,Bachelors,Skilled Manual,North America,Burnaby,British Columbia,Person,Canada,
2921,"Rogers, Amanda",21-03-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,North America,Sooke,British Columbia,Person,Canada,
3587,"Rowe, Todd",11-11-1967 00:00,S,F,70000,2,2,Bachelors,Skilled Manual,North America,Newton,British Columbia,Person,Canada,
3606,"Brooks, Allison",25-09-1965 00:00,S,F,80000,4,4,Bachelors,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
3607,"Cooper, Amanda",14-08-1965 00:00,S,F,80000,4,4,Bachelors,Skilled Manual,North America,Victoria,British Columbia,Person,Canada,
3612,"James, Zoe",19-01-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,North America,Vancouver,British Columbia,Person,Canada,
4335,"Williams, Sydney",04-05-1950 00:00,S,F,40000,2,1,Partial High School,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
4491,"Rivera, Kaitlyn",03-02-1968 00:00,S,F,70000,2,2,Bachelors,Skilled Manual,North America,Port Hammond,British Columbia,Person,Canada,
4495,"Ross, Anna",14-11-1968 00:00,S,F,70000,2,2,Bachelors,Skilled Manual,North America,Victoria,British Columbia,Person,Canada,
4527,"Flores, Isabelle",19-06-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
4901,"Roberts, Wyatt",28-03-1950 00:00,S,M,40000,2,1,Partial High School,Skilled Manual,North America,Haney,British Columbia,Person,Canada,
5091,"White, Emma",04-07-1967 00:00,S,F,50000,2,2,Bachelors,Skilled Manual,North America,Port Hammond,British Columbia,Person,Canada,
5104,"Hill, Haley",11-10-1965 00:00,S,F,80000,3,3,Bachelors,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
5110,"Turner, Adam",05-07-1964 00:00,S,M,60000,4,2,Bachelors,Skilled Manual,North America,N. Vancouver,British Columbia,Person,Canada,
5988,"Clark, Miguel",09-04-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,North America,Port Hammond,British Columbia,Person,Canada,
5996,"Hall, Taylor",21-07-1964 00:00,S,F,60000,5,5,Bachelors,Skilled Manual,North America,Shawnee,British Columbia,Person,Canada,
5997,"Walker, Destiny",14-07-1964 00:00,S,F,60000,5,5,Bachelors,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
6149,"Henderson, Hailey",17-07-1949 00:00,S,F,40000,2,1,Partial High School,Skilled Manual,North America,Oak Bay,British Columbia,Person,Canada,
6176,"Roberts, Amanda",18-05-1952 00:00,S,F,70000,2,1,Partial High School,Skilled Manual,North America,Sooke,British Columbia,Person,Canada,
6586,"Griffin, Seth",20-03-1968 00:00,S,M,70000,2,2,Bachelors,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
6614,"Bryant, Dakota",01-10-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,North America,Langford,British Columbia,Person,Canada,
6623,"Young, Courtney",06-07-1963 00:00,S,F,70000,4,2,Bachelors,Skilled Manual,North America,Langley,British Columbia,Person,Canada,
6862,"Blue, Melanie",27-08-1960 00:00,S,F,40000,4,2,High School,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
7596,"Hernandez, Marcus",06-02-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,North America,Oak Bay,British Columbia,Person,Canada,
7604,"Henderson, Gabrielle",12-03-1964 00:00,S,F,60000,5,5,Bachelors,Skilled Manual,North America,Metchosin,British Columbia,Person,Canada,
8874,"Thomas, Dylan",03-08-1950 00:00,S,M,40000,2,1,Partial High School,Skilled Manual,North America,Newton,British Columbia,Person,Canada,
9008,"Alexander, Ashley",03-09-1967 00:00,S,F,50000,2,2,Bachelors,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
9301,"Garcia, Xavier",23-06-1968 00:00,S,M,90000,4,4,Partial College,Skilled Manual,North America,Vancouver,British Columbia,Person,Canada,
9666,"Evans, James",21-08-1968 00:00,S,M,70000,2,2,Bachelors,Skilled Manual,North America,Oak Bay,British Columbia,Person,Canada,
10502,"Foster, Deb",03-02-1952 00:00,S,M,70000,2,1,Partial High School,Skilled Manual,North America,Oak Bay,British Columbia,Person,Canada,
10614,"Powell, Caleb",18-04-1967 00:00,S,M,50000,2,2,Bachelors,Skilled Manual,North America,Newton,British Columbia,Person,Canada,
10630,"Thomas, Thomas",16-08-1965 00:00,S,M,50000,3,3,Bachelors,Skilled Manual,North America,Langley,British Columbia,Person,Canada,
11279,"Gray, Mariah",26-12-1965 00:00,S,F,50000,3,3,Bachelors,Skilled Manual,North America,N. Vancouver,British Columbia,Person,Canada,
12197,"Roberts, Carlos",26-11-1965 00:00,S,M,50000,3,3,Bachelors,Skilled Manual,North America,Vancouver,British Columbia,Person,Canada,
12210,"Lewis, Lucas",04-06-1964 00:00,S,M,60000,4,2,Bachelors,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
15811,"Stewart, Melanie",13-05-1965 00:00,S,F,50000,3,3,Bachelors,Skilled Manual,North America,N. Vancouver,British Columbia,Person,Canada,
16072,"Clark, Anthony",09-01-1971 00:00,S,M,40000,4,4,High School,Skilled Manual,North America,Newton,British Columbia,Person,Canada,
16266,"Thomas, Isabella",08-09-1969 00:00,S,F,60000,2,2,Bachelors,Skilled Manual,North America,Metchosin,British Columbia,Person,Canada,
16268,"Davis, Emily",24-08-1969 00:00,S,F,60000,2,2,Bachelors,Skilled Manual,North America,Shawnee,British Columbia,Person,Canada,
16284,"Hernandez, Jamie",09-09-1967 00:00,S,M,40000,5,5,High School,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
16404,"Coleman, Dylan",20-05-1945 00:00,S,M,30000,2,1,Partial High School,Skilled Manual,North America,N. Vancouver,British Columbia,Person,Canada,
16421,"Turner, Samuel",03-09-1949 00:00,S,M,40000,2,1,Partial High School,Skilled Manual,North America,Port Hammond,British Columbia,Person,Canada,
16429,"Foster, Paige",11-03-1950 00:00,S,F,40000,2,1,Partial High School,Skilled Manual,North America,Royal Oak,British Columbia,Person,Canada,
16430,"Ward, Stephanie",20-01-1950 00:00,S,F,40000,2,1,Partial High School,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
16603,"Campbell, Wyatt",07-04-1953 00:00,S,M,60000,3,1,Partial High School,Skilled Manual,North America,Langley,British Columbia,Person,Canada,
16757,"Ward, Angela",25-09-1965 00:00,S,F,50000,3,3,Bachelors,Skilled Manual,North America,Sooke,British Columbia,Person,Canada,
17081,"Peterson, Isabella",25-09-1968 00:00,S,F,90000,4,4,Partial College,Skilled Manual,North America,Victoria,British Columbia,Person,Canada,
17174,"Young, Timothy",01-02-1960 00:00,S,M,40000,4,2,High School,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
17358,"Howard, Danielle",10-02-1965 00:00,S,F,50000,3,3,Bachelors,Skilled Manual,North America,Oak Bay,British Columbia,Person,Canada,
18014,"Hall, Emma",10-05-1950 00:00,S,F,40000,2,1,Partial High School,Skilled Manual,North America,Westminster,British Columbia,Person,Canada,
18198,"Brown, Morgan",04-07-1953 00:00,S,F,60000,3,1,Partial High School,Skilled Manual,North America,Victoria,British Columbia,Person,Canada,
18352,"Hall, Jason",26-06-1965 00:00,S,M,50000,3,3,Bachelors,Skilled Manual,North America,Cliffside,British Columbia,Person,Canada,
224,"Patterson, Hailey",16-09-1951 00:00,S,F,70000,2,1,High School,Professional,North America,Langley,British Columbia,Person,Canada,
710,"Collins, Hailey",19-02-1963 00:00,S,F,60000,3,2,Graduate Degree,Professional,North America,Victoria,British Columbia,Person,Canada,
1098,"Allen, Sean",13-11-1949 00:00,S,M,60000,2,1,Partial College,Professional,North America,Shawnee,British Columbia,Person,Canada,
1141,"Russell, Oscar",11-03-1965 00:00,S,M,90000,4,4,Partial College,Professional,North America,Westminster,British Columbia,Person,Canada,
1155,"Adams, Hailey",24-07-1956 00:00,S,F,80000,3,2,Partial College,Professional,North America,Westminster,British Columbia,Person,Canada,
1178,"Campbell, Kevin",27-03-1955 00:00,S,M,70000,4,3,High School,Professional,North America,Oak Bay,British Columbia,Person,Canada,
1194,"Simmons, Caleb",04-02-1954 00:00,S,M,70000,3,1,High School,Professional,North America,Newton,British Columbia,Person,Canada,
2441,"Miller, Sydney",18-02-1962 00:00,S,F,80000,5,4,Partial College,Professional,North America,Victoria,British Columbia,Person,Canada,
3460,"Gray, Cody",09-06-1962 00:00,S,M,80000,5,4,Partial College,Professional,North America,Vancouver,British Columbia,Person,Canada,
4377,"Sanders, Megan",06-05-1963 00:00,S,F,80000,4,3,Partial College,Professional,North America,Sooke,British Columbia,Person,Canada,
4378,"Jackson, Brianna",05-07-1963 00:00,S,F,80000,4,3,Partial College,Professional,North America,Victoria,British Columbia,Person,Canada,
4396,"Clark, Joseph",17-10-1960 00:00,S,M,80000,5,4,Partial College,Professional,North America,Victoria,British Columbia,Person,Canada,
4531,"Johnson, Madison",03-04-1963 00:00,S,F,60000,4,2,Bachelors,Professional,North America,Sooke,British Columbia,Person,Canada,
4906,"Taylor, Taylor",18-04-1951 00:00,S,F,70000,2,1,High School,Professional,North America,Langley,British Columbia,Person,Canada,
4907,"Lewis, Kaitlyn",06-03-1951 00:00,S,F,70000,2,1,High School,Professional,North America,Sooke,British Columbia,Person,Canada,
5150,"Perry, Dalton",01-03-1958 00:00,S,M,60000,3,2,Bachelors,Professional,North America,Langley,British Columbia,Person,Canada,
5847,"Phillips, James",09-05-1963 00:00,S,M,80000,4,3,Partial College,Professional,North America,Langley,British Columbia,Person,Canada,
5849,"Thomas, Jessica",07-04-1963 00:00,S,F,80000,4,3,Partial College,Professional,North America,Newton,British Columbia,Person,Canada,
6035,"Clark, Lauren",12-04-1959 00:00,S,F,60000,4,3,Bachelors,Professional,North America,Metchosin,British Columbia,Person,Canada,
6148,"Nelson, Jennifer",24-05-1949 00:00,S,F,40000,2,1,High School,Professional,North America,Langley,British Columbia,Person,Canada,
6404,"White, Greg",04-10-1956 00:00,S,M,80000,3,2,Partial College,Professional,North America,Newton,British Columbia,Person,Canada,
6410,"James, Christina",10-07-1963 00:00,S,F,80000,4,3,Partial College,Professional,North America,Langley,British Columbia,Person,Canada,
7092,"Bell, Chase",13-05-1949 00:00,S,M,40000,2,1,High School,Professional,North America,Metchosin,British Columbia,Person,Canada,
7104,"Gonzalez, Chelsea",24-06-1951 00:00,S,F,60000,2,1,High School,Professional,North America,Cliffside,British Columbia,Person,Canada,
7123,"Hughes, Justin",01-10-1953 00:00,S,M,70000,4,3,Partial College,Professional,North America,Langley,British Columbia,Person,Canada,
7378,"Robinson, Madison",05-07-1956 00:00,S,F,70000,3,2,Partial College,Professional,North America,Metchosin,British Columbia,Person,Canada,
7390,"Gray, Marcus",23-02-1962 00:00,S,M,80000,5,4,Partial College,Professional,North America,Cliffside,British Columbia,Person,Canada,
7392,"Russell, Jacqueline",09-01-1962 00:00,S,F,80000,5,4,Partial College,Professional,North America,N. Vancouver,British Columbia,Person,Canada,
7393,"Gonzales, Jasmine",24-06-1962 00:00,S,F,80000,5,4,Partial College,Professional,North America,Royal Oak,British Columbia,Person,Canada,
7402,"Jones, Joshua",24-09-1961 00:00,S,M,70000,5,4,Partial College,Professional,North America,Metchosin,British Columbia,Person,Canada,
7618,"Lopez, Carlos",03-08-1963 00:00,S,M,60000,3,2,Graduate Degree,Professional,North America,Shawnee,British Columbia,Person,Canada,
7813,"Adams, Kyle",06-04-1963 00:00,S,M,80000,4,3,Partial College,Professional,North America,Victoria,British Columbia,Person,Canada,
7822,"Morgan, Juan",16-12-1962 00:00,S,M,80000,5,4,Partial College,Professional,North America,Newton,British Columbia,Person,Canada,
7951,"Alexander, Lauren",24-04-1965 00:00,S,F,90000,4,4,Partial College,Professional,North America,N. Vancouver,British Columbia,Person,Canada,
7952,"Jones, Dalton",15-12-1965 00:00,S,M,90000,4,4,Partial College,Professional,North America,Shawnee,British Columbia,Person,Canada,
8027,"Hayes, Logan",06-11-1952 00:00,S,M,60000,2,1,High School,Professional,North America,Cliffside,British Columbia,Person,Canada,
